brand,model_slug,review,rating
tata,punch-ev,"R
Raghavendra Shetty S On Jan 30, 2025
5
Tata Punch Ev
Its excellent car. Due to its structure and outlook. Its body line up is also very nice. Its safety lineup is also very nice. Its mileage is also accurate. Good overall.",
tata,punch-ev,"P
Puran Prakash Dave On Jan 01, 2025
4.8
Save Environment Buy Punch Ev For Safety.
One of the best Indian ev car the Tata Punch. I think Adas level 2 system must be applicable for this car. The Punch car is most popular car in the India.
1
2",
tata,punch-ev,"U
User On Dec 25, 2024
5
Excellent Performance
Very good car tata punch ev is best car of in india This car small family car Very safety feature in this car 4 sater car This car budget all family Thanks 👍",
tata,punch-ev,"A
Asim Kumar Panda On Dec 23, 2024
5
Very Awesome
It's a right choice for milage look and maintainance outstanding experience with this ev feel smooth and comfortable riding ev with Tat punch ev ...it's really so much awesome choice.
1",
tata,punch-ev,"A
Akash Jadon On Dec 22, 2024
4.5
Good Ev Car
Tata punch is budget se sabse best ev car hai good look , milege bhi bahut achha hai , safty bhi hai isme ,comfort bhi hai ,itne kam budget me bahut kuch feature hai
1",
tata,punch-ev,"M
Manoj Vinwal On Dec 20, 2024
5
Just Good One Indian Ev In A Very Good Price
Just good one indian ev Really appreciate this one in every department Nice one car by tata motors Pvt Ltd L love this ev car Smooth drive with good range Really smooth driving",
tata,punch-ev,"A
Akshit On Dec 14, 2024
5
The Tata Punch EV Is
The Tata Punch EV is an amazing combination of electric capabilities and compactness. With beautiful design, good range and feature rich, it is an efficient and green option for urban transportation.",
tata,punch-ev,"K
Kartik Kumar On Dec 14, 2024
4.2
Accessibility
Affordable and comfortable. Easy to maintain. Best for middle rich class people. Flexible easy to access. Best features. Music system is Best. Horn system is also good. Headlight upper and dipper is best",
tata,punch-ev,"A
Adithya On Nov 27, 2024
4.2
The Tata Punch Is A
The tata Punch is a fantastic car that had impressed me with it's performance, interior and build quality. It has a bold design and spacious interior which makes it a popular choice in the suv segment safety features are out if this world level having the best and advanced safety features even in the base model and also the 1 km 1 rupee tagline is ...Read More",
tata,punch-ev,"S
Samrat Madhale On Nov 26, 2024
4.7
THE TATA PUNCH IS THE NEXT LEVEL CAR
Tata punch is the best car , safety is next level The milage of tata ev is great , Feachers also great Tata punch is value for money car Budget friendly car",
tata,punch-ev,"A
Aniruddha Das Mahapatra On Nov 26, 2024
5
Best It Is
Best car great style function smooth great W fast it is and great comfort with no noise it is the best in class and safety no doubt best build quality",
tata,punch-ev,"H
Harmon On Nov 24, 2024
3.5
The Interior Of This Car
The interior of this car is wow but the exterior seems so cheaps mainly the backlight or back indicators. The rest is fine for this segment hope tata will do this Thank you very much 👍 😊
1",
tata,punch-ev,"G
Gaytri On Nov 21, 2024
4
Compact Electric SUV
The Tata Punch EV is an efficient and economical choice of compact SUV. It offers a good balance of practicality and fun driving. The built quality is great, tata is prioritising safety of the passengers. The cabin is neat and modern with plenty of space and tech. The ride quality is smooth and silent. It is perfect for city driving with a driving ...Read More",
tata,punch-ev,"A
Aman On Nov 11, 2024
5
Running Capacity
Good running capacity and comfortable to drive. A very good experience in driving.Also space provided is also good. overall nice mini SUV in this range. Cost of running is low.",
tata,punch-ev,"N
Nitish Kumar Bhokta On Nov 09, 2024
4.3
Amazing Car
It's very amazing car. I personally like Tata since Tata is known for safety and quality. Tata is most reliable brand of India which can provide best experience and performance.
1",
tata,punch-ev,"B
Bidhu On Nov 06, 2024
4.2
All Features Are Good
Price is perfect for a middle class family and all features are good looking milaga and price are very good looking and very comfortable car for all family millage up to 400
1",
tata,punch-ev,"V
Venkata On Nov 05, 2024
4
Fun Driving Experience Of Punch EV
I had decided to go for an electric car and decided to buy the Punch EV, this has been the best decision of my life. My fuel cost has been reduced greatly. I usually use my car to go to the office and with friends on the weekends, so I usually charge it at home only which makes it more economical. The Punch EV is compact, feels sturdy and offers a ...Read More
1",
tata,punch-ev,"B
Benny Xavier On Nov 04, 2024
1.2
BAD TECHNOLOGY
My 6 months old Tata punch EV car gave me problems right from day one as first cooling fan replaced and now more than one month my car is in SP Verna Goa workshop because they cannot find the fault.
1",
tata,punch-ev,"B
Bhagyesh K On Oct 29, 2024
1.7
Pls Take Care
I received PUnch EV from Cauvery tata mangalore, sorry to say car full of issues such as bonet under paint issues, tail gate pain issue, co driver door paint repainting needed , scratch in gear shift jewel , charging slot doesn?t get open many times, back brake pads got wear out in just 8k Km, and it?s taking 2 weeks to get repaired , still my car ...Read More",
tata,punch-ev,"A
Ankit Sinha On Oct 29, 2024
4.2
NICE FOR MIDDLE CLASS
AS NICE AS SIR RATAN TATA ALL FEATURES ARE GOOD AND COMPORTABLE WITH A GOOD MILEAGE AND PICKUP AND PERFORMANCE IS GOOD AND COMES WITH A ELEGANT DESIGN WITH MANY GOOD FEATURES LIKE 360 DEGREES CAMERA EVEN SUNROOF FEATURE .",
tata,punch-ev,"R
Rudradip Sarkar On Oct 27, 2024
5
Good .
Just wow ! I am so happy with this car it's a good condition car I am very happy very very happy .l recommend every body to buy this car. Ev cars are best than any other type of cars",
tata,punch-ev,"D
Debasish Das On Oct 27, 2024
5
Compact And Feature Loaded SUV
First of all Tata Punch is giving a run for the money to global brands such as MG, Hyundai and Kia. It is a solidly built mini SUV with many features. The drive is smooth, the features inside such as 360 degree camera, seat coolers, in build air purifier, sunroof makes the car all the more attractive. I am driving the high end car and so far it is ...Read More",
tata,tigor-ev,"S
Suraj Shaw On Apr 03, 2025
3.5
About Car Mileage
This car does not provide mileage mileage during summer . Tata is claiming 300 km mileage for full charge and reality on only 120km for full charge during summer... And the next one is car break sometimes break is not working of you will press settled break then the break will we false Or car interior is also very old type",
tata,tigor-ev,"K
Kshitij On Jan 12, 2025
4.8
Tata Tigor The Beast...
Its a very good car, If you are searching for a electric vehicle you must try this Tata Tigor EV, Its Very Comfortable and I am very happy to have this car...
1",
tata,tigor-ev,"D
Dharma On Oct 26, 2024
3.5
Ev Nice Car
Nice electric car just save money and nice looking forward buy another car for my family and friends now can run anywhere with out worries and no more doubt",
tata,tigor-ev,"J
Jayesh On Jun 26, 2024
4
Great Car But Driving Range Could Be Better
Purchased from the Tata store in Chennai, the Tata Tigor EV has been a great choice. The comfy inside of the Tigor EV and silent, smooth drive are fantastic. Its simple, contemporary style is really appealing. Impressive are the sophisticated capabilities including regenerative braking, automated climate control, and touchscreen infotainment system...Read More",
tata,tigor-ev,"A
Anurag On Jun 24, 2024
4
High Price And Noisy Cabin
It gives claimed range around 315 km, the actual range is just around 220 km, which is low given the price. It provides a smooth driving experience and is supportive and comfortable cabin is very nice with solid build quality and good safety but the price is high for a compact sedan and is not that great like Nexon EV and it gives road noise in the...Read More",
tata,tigor-ev,"M
Manjunatha On Jun 20, 2024
4.2
Affordable But Less Power
Tata is working so well in EVs car and Tata Tigor EV is affordable with entry level price but the boot space is small. The seat in the rear is decent with comfort but it good only for 2 occupants and get hard plastic material. For day to day drive in city, it is best and we can save a lot, As most people drive within 100 km per day but the power is...Read More",
tata,tigor-ev,"K
Kurush On Jun 18, 2024
4
Low Maintenance And Incredible Driving Experience Of Tigor EV
My cousin owns the Tata Tigor EV, and he swears by it! He got it in a stunning blue color. The on road price was reasonable, and the government subsidy made it even more affordable. when I drive with him I feel comfort level is top notch, with spacious interiors and plush seating. Plus, the mileage is impressive, making it perfect for daily city co...Read More",
tata,tigor-ev,"K
Karan On May 31, 2024
4
Easy To Drive But Not The Best Sedan In The Segment
The ground clearance of Tata Tigor EV is enough and it come with the claimed range around 305 km and in the real world it is only 230 to 260 km. The interior is really nice and the space and seats are decent but the higher varient price is high for a compact sedan. It might not be a landmark car like Nexon EV but is an easy to drive and the ride an...Read More",
tata,tigor-ev,"S
Sairam On May 28, 2024
4
Tata Tigor EV Is A Great Value For Money
My uncle test drive this model few days before. It accelerates smoothly and feels quite responsive. I found range around 210-220 km on a full charge with regular city driving. The seats are comfortable for everyday rides. The interior materials might feel a bit basic compared to some other . Also it has decent features. The Tata Tigor EV is a good ...Read More",
tata,tigor-ev,"H
Himanshu On May 23, 2024
4
Tata Tigor EV Is Best Affordable Electric Sedan
My cousin owns the Tata Tigor EV, and he swears by it! He got it in a stunning blue color. The on-road price was reasonable at 14.17 lakhs, and the government subsidy made it even more affordable. when I drive with him I feel comfort level is top notch, with spacious interiors and plush seating. Plus, the mileage is impressive, making it perfect fo...Read More",
tata,tigor-ev,"U
User On May 20, 2024
4
Totally Satisfied With The Tata Tigor EV
After a lot of consideration, I decided to make the switch to electric and chose the Tata Tigor EV as my first electric car. Living in the pollution prone city of Kolkata, I wanted to do my part for the environment while also enjoying the benefits of electric mobility. The Tigor EV impressed me with its eco friendly operation, long range capability...Read More",
tata,tigor-ev,"S
Sid On May 10, 2024
4
Tata Tigor EV Is A Wonderful EV Sedan
My cousin owns the Tata Tigor EV, and he swears by it! He got it in a stunning blue color. The on-road price was reasonable at 13 lakhs, and the government subsidy made it even more affordable. when I drive with him I feel comfort level is top-notch, with spacious interiors and plush seating. Plus, it has impressive range of about 300 km, making it...Read More",
tata,tigor-ev,"R
Rakesh On May 03, 2024
4
Tata Tigor EV Is An Impressive Practical Car
I have been driving the Tata Tigor EV for quite sometime now. Starting at a price of ?12 lakh, Tigor EV is one of the only sedan ev in this segment. Combining the space and comfort of a sedan with electric engine, give you an impressive and practical car. The electric motor delivers a range of about 200 kilometers on a full charge which sounded per...Read More",
tata,tigor-ev,"N
Nishant On Feb 11, 2024
4.2
Real Tigo EV Experience
Tigor EV is best for city driving, in Delhi NCR you can drive with great ease even in the worst hectic traffic. The cool part is there is no vibration, an awesome sound system, and quick pickup. In terms of running cost, this car is much much pocket friendly. I usually drive 40 km a day for 5 days. It costs me around 200 rupees for 200km.
1",
tata,tigor-ev,"U
Uma On Feb 01, 2024
4.5
Silent Revolution In Sedan Mobility
The Tata Tigor EV is a stepping stone in the segment of electric sedans, which integrates advanced technology with innovation to combine practicality and design. Through an electric powertrain feature, this sedan provides a drive that is emission-free as well as quiet improving the driving experience. Ziptron technology delivers a power-packed perf...Read More",
tata,tigor-ev,"A
Abhishek On Feb 01, 2024
4
Most Affordable Electric Sedan
Tata Tigor EV is a modern, spacious electric car that provides smooth driving on quiet roads. It has a 4-star GNCAP safety rating and features like cruise control, connected car tech, and auto AC. It has an attractive exterior with spacious dual-tone interiors. It is an electric sedan with style, safety, and performance. It has a top speed of 120km...Read More",
tata,tigor-ev,"V
Vivek On Jan 31, 2024
4.5
Tata Tigor EV A Electric Sedan Innovation
The electric sedan represents the Tata Tigor EV innovation, which is a sustainable and also efficient alternative in terms of an e sedan. The Tigor EV?s smooth design, ample space in the cabin and electric driving feel is a perfect depiction of Tata's desire to provide sustainable mobility on urban roads. Not only does the electric motor provide si...Read More",
tata,tigor-ev,"D
Dhaarini On Jan 31, 2024
4
Tata Tigor EV Stylish Electric Sedan
The Tata Tigor EV brings swish electric complication to the hydrofoil member, offering a mix of fineness and zero emigration effectiveness. With its satiny project, commodious innards, and advanced electric powertrain, the Tigor EV stands out as a hallmark of Tata's devotion to reconsidering electric mobility in the hydrofoil order. This electric h...Read More",
tata,tigor-ev,"G
Gaurav On Jan 30, 2024
4
Tata Tigor EV Electric Sedan Progression
The Tata Tigor EV represents electric hydrofoil concatenation, marking a significant stride towards sustainable and effective driving. With its compact hydrofoil project, electric powertrain, and improved features, the Tigor EV stands out as a hallmark of Tata's devotion to delivering an electric hydrofoil that aligns with the evolving requirements...Read More",
tata,tigor-ev,"R
Riddhi On Jan 25, 2024
3.7
Electrifying Elegance In Compact Sedans
The Tata Tigor EV shows how electric vehicles are growing. It combines style, power, and utility in a small auto with foils on the water's face. Powered by an electric motor, it provides a smooth and quiet lift. This helps make the megacity terrain indeed greener. The Tigor EV's ultramodern look, using Tata's Impact Design Philosophy makes small bu...Read More",
tata,tigor-ev,"M
Minal On Jan 24, 2024
3.8
Stylish Electric Driving, Efficiency Redefined
As an Owner of a Tata Tigor EV, I'm veritably delighted with how well it blends driving happiness with environmental responsibility. The satiny, aerodynamic Design of the four-wheeler, together with its incidental but charming aspect, is precisely to my relish. The cleverly aimed, fountain named Innards that prioritizes electronics adds indeed more...Read More",
tata,tigor-ev,"S
Sanghamitra On Jan 23, 2024
4.5
Tata Tigor EV Green And Stylish Commute
Because of the ultrapractical characteristics it provides, I've a strong fondness for the Stylish electric supercar, the Tata Tigor EV Elegance. This electric agent combines expression, Expression, and environmental responsibility in a smooth manner thanks to its tasteful face and physical electric drivetrain. Its voluminous innards and slicebite i...Read More",
tata,tigor-ev,"K
Kousalya On Jan 22, 2024
4.5
Powerful Like A Tiger
Slipping behind the wheel of the Tata Tigor EV felt like embracing the future of driving. The sleek exterior turned heads, and its nimble design made weaving through city streets a delightful experience. Personally, the electric torque brought a surprising thrill to my daily commute, making every drive feel like a small adventure. I was pleasantly ...Read More",
tata,tigor-ev,"S
Sanjay On Jan 19, 2024
4.2
Tata Tigor EV Green And Stylish
As a Tata Tigor EV owner, I love how well it blends with environmentally friendly drive gas . What I love flawlessly matched the four wheel drive?s indulgent aerodynamic Design, as well as its sexy and stochastic aspects. Each tour is enhanced by a small structure named fountain, which is subtle enough to encourage technology. I can confidently hit...Read More",
tata,tigor-ev,"J
Jasmeet On Jan 17, 2024
4
Enlightening Ride With Tata Tigor EV
As an owner of a Tata Tigor EV I must say I am pleasantly astounded. This electric car wooed me with its energy efficiency and firm driving dynamics. The elegant exterior style, coupled with a spacious comfy interior makes this EV a pleasure to own. Its smooth driving, quiet engine and impressive torque immediately caught my attention. With a stron...Read More",
tata,tigor-ev,"K
Kanish On Jan 15, 2024
3.8
Stylish For You And Environment
Incomparable quality and looks, the Tata Tigor EV is a fine four-wheeler model. I have been driving this vehicle since a year ago. My purchasing experience at the display area was very great and I was very energized to purchase this vehicle for myself. Albeit after quite a while use I feel that there are insufficient elements when contrasted with t...Read More",
tata,tigor-ev,"S
Sameer On Jan 11, 2024
3.8
Electric Elegance, Eco Friendly Commuting Redefined
The Tata Tigor EV represents a significant vault forward in electric cruisers, seamlessly blending swish design with sustainable performance. clinging to Tata's Impact Design Philosophy, the Tigor EV's surface remains sophisticated and aerodynamic. The electric powertrain delivers a silent and emigration-free drive, contributing to a cleanser terra...Read More",
tata,tigor-ev,"H
Hemant On Jan 09, 2024
4.5
Tigor EV Is An All Electric Sedan
The Tata Tigor EV is an all electric sedan that offers an eco friendly and affordable option for car buyers. With its efficient electric motor and modern features, it's a great option for those looking for a sustainable and economical vehicle. The Tata Tigor EV offers an impressive range on a single charge, making it an ideal choice for city drivin...Read More",
tata,tigor-ev,"M
Madan On Jan 08, 2024
4.2
Excellent Practicality And Performance
It has a four star safety certification and excellent practicality with amazing features and also has an incredible safety feature. The top version of this car is the most economical choice but it has less boot room. It is an affordable electric sedan with extra features and excellent performance and this five seater sedan is incredibly reasonably ...Read More",
tata,tigor-ev,"S
Satyam Singh On Jan 07, 2024
5
Car Performance
The car is very comfortable, and its performance, as shown in the videos, is impressive. The battery backup is also excellent, which is why I like it.",
