brand,model_slug,review_date,rating_extracted,review_title,review_body,cleaned_review,sentiment_score,sentiment_label
byd,emax-7,"Apr 17, 2025",5.0,Big Family,I think this is the awesome car because I have big family and the car is 7 seater very comfortably fit my whole family and the car seat is very relaxed and good for that's you travelled on the long route this car is fantastic i am love this car . And looks of this car is amazing i means wonderful.,think awesome car big family car 7 seater comfortably fit whole family car seat relaxed good thats travelled long route car fantastic love car looks car amazing means wonderful,0.9846,Positive
byd,emax-7,"Mar 24, 2025",4.7,Very Beautiful And Safety Car,Very beautiful and safety car. car achi hai usko chalaya  aur thoda sa mahangi hai per battery backup bhi badhiya se chalta hai 500 Tak chala jata hai ek bar charge karne ke bad aur bahut hi acchi car hai 2 1,beautiful safety car car achi hai usko chalaya aur thoda sa mahangi hai per battery backup bhi badhiya se chalta hai 500 tak chala jata hai ek bar charge karne ke bad aur bahut hi acchi car hai 2 1,0.4939,Positive
byd,emax-7,"Oct 30, 2024",4.0,Fantastic,Nice car and must one to buy .one should look to buy this car if you one to save on petrol and desiel and also it has Nice interior work,nice car must one buy one look buy car one save petrol desiel also nice interior work,0.8316,Positive
byd,emax-7,"Oct 25, 2024",3.7,Superb Car,Nice ev and best value for money. Only experience can vouch for it. Undoubtedly clear all rounder. Best car,nice ev best value money experience vouch undoubtedly clear rounder best car,0.9451,Positive
byd,emax-7,"Oct 16, 2024",5.0,Dream Of My BYD,Build Your Dreams with byd End of waiting a suitable car for families in India Long range with affordable price Futuristic design and style Big and stylish infotainment system Nice music experience in byd.,build dreams byd end waiting suitable car families india long range affordable price futuristic design style big stylish infotainment system nice music experience byd,0.6705,Positive
byd,emax-7,"Oct 08, 2024",5.0,Best 7 Seater Car Ever!,Best 7 seater car ever! No fuel tension! No worries about milage! No worries about traffic! No fuel tank or cng kit tension! We can use all boot space! Look like full comfortable as well!,best 7 seater car ever fuel tension worries milage worries traffic fuel tank cng kit tension use boot space look like full comfortable well,0.4404,Positive
byd,emax-7,"Oct 05, 2024",5.0,Best In Segment,Best ev which comes in 7 seating option and have a great Milegage which a person need in a normal day to day life and have a good looks not much but good,best ev comes 7 seating option great milegage person need normal day day life good looks much good,0.9337,Positive
hyundai,creta-ev,"Apr 18, 2025",4.8,Best Features In This Car,"Best features in this car and totally safe, I recently purchased this car overall Malabar they provide best service and guidance easily chargeable car this car is very high recommended because new features is added in this car look superb and very easy to use I purchased this card since 6 month ago my experience was good and I recommend this car to...Read More",best features car totally safe recently purchased car overall malabar provide best service guidance easily chargeable car car high recommended new features added car look superb easy use purchased card since 6 month ago experience good recommend car toread,0.9802,Positive
hyundai,creta-ev,"Mar 27, 2025",5.0,Amazing Car With Great Extraordinary,Amazing car with great extraordinary feature it has best feature that i have ever seen and it could be more amazing than any other cars In one charge you can go beyond the expectation of your life and it has airbags which help keep safe during accident and the seat are much more comfortable than other cars seat .,amazing car great extraordinary feature best feature ever seen could amazing cars one charge go beyond expectation life airbags help keep safe accident seat much comfortable cars seat,0.9709,Positive
hyundai,creta-ev,"Mar 07, 2025",4.8,Best Ev Car,Very good car and best performance and very stylish look i feel better than other ev car so i suggest this car very good stylish low maintenance cost and strong car.,good car best performance stylish look feel better ev car suggest car good stylish low maintenance cost strong car,0.9337,Positive
hyundai,creta-ev,"Mar 04, 2025",4.7,Hyndai Creta,It definitely stands out in the crowd best looking ev car in its price range. Definitely worth buying if someone is looking forward to buy an electric vehicle. Excellent car 1,definitely stands crowd best looking ev car price range definitely worth buying someone looking forward buy electric vehicle excellent car 1,0.9349,Positive
hyundai,creta-ev,"Mar 01, 2025",4.8,The Cabin Is Spacious And This Is The Superb Car,The cabin is spacious and well-appointed with high-quality materials The infotainment system is intuitive and easy to use Ride quality is remarkably comfortable on rough roads The safety features are top-notch 1,cabin spacious wellappointed highquality materials infotainment system intuitive easy use ride quality remarkably comfortable rough roads safety features topnotch 1,0.8516,Positive
hyundai,creta-ev,"Feb 18, 2025",5.0,Creta Ev B,Must buy product best build perfect family car value for money milage range perfection creta ev best technology sporty looks nice build quality big screen nice saferfy rating best perfect,must buy product best build perfect family car value money milage range perfection creta ev best technology sporty looks nice build quality big screen nice saferfy rating best perfect,0.9858,Positive
hyundai,creta-ev,"Feb 17, 2025",5.0,Ideal Car For Professional,Best' car for city use and ruler area use this car very attractive and effective every version is the best for e V section best e V car in India,best car city use ruler area use car attractive effective every version best e v section best e v car india,0.9618,Positive
hyundai,creta-ev,"Feb 17, 2025",4.5,New Option Value For Money,I find price is attractive as compared to petro diesel version. Featured is good. Front charging option is always dangerous I case of collision. Nice option good range and good varients.,find price attractive compared petro diesel version featured good front charging option always dangerous case collision nice option good range good varients,0.8316,Positive
hyundai,creta-ev,"Feb 08, 2025",5.0,Car Charge Fast,Nice car and charging very fast and climate control and touch screen is very fast work and car is electric but power is diesel and petrol car i am setisfied the car,nice car charging fast climate control touch screen fast work car electric power diesel petrol car setisfied car,0.4215,Positive
